id,title,price,description,location_id,old_state_id,old_municipality_id,street,geo_long,geo_lat,rooms,bathrooms,parking,area,antiquity_year,stories,construction_area,belongs_to,published,archived,deleted_at,created_at,updated_at,show_zip_code,show_address,show_latitude_longitude,show_email,show_phone,show_mobile,show_whatsapp,short_description,custom_floor,pet_friendly,green_tech,zone_type,corner,api_registered,priority,active,postal,zone,space,half_bathrooms,ref,type,street_type,temporal_use,floor,remodeling,use,currency,price_unit,external_ref,area_unit,space_unit,construction_date_milestones,ap_order_priority,crm_perk_granted,crm_imported_property,video_url,maintenance_price,tour_url,state_id,municipality_id,postal_code_id,locality_id,has_exclusivity
1677677,DEPARTAMENTOEN VENTA EN SAN JERONIMO MONTERREY NUEVO LEON ,4500000.00,"DEPARTAMENTO EN VENTA EN SAN JERONIMO MONTERREY NUEVO LEON -DEPARTAMENTO TIPO B - C $3,6 mdpSuperficie 97 m2*2 Recámaras -Recámara principal con baño y vestidor -Recámara secundaria  -Área flex (opción a vestidor o bar) -Baño secundario completo -Cocina -Sala y Comedor -Lavandería -2 Cajones de estacionamiento-DEPARTAMENTO TIPO A - D Superficie 126 m2*2 Recámaras -Recámara principal con baño y vestidor -Recámara secundaria  -Área flex (opción a tercera recámara o sala de TV) -Baño secundario completo -Cocina -Sala y Comedor -Balcón -Lavandería -2 Cajones de estacionamientoTorre inteligentemente diseñada para enriquecer la experiencia de vida con actividades recreativas; adultos y niños podrán sentirse seguros y en armonía, disfrutando de espacios al interior y exterior. AMENIDADES EXTERIORES*Club house*Sala exterior*Alberca*Asoleadero*Área de juegos para niños*Áreas verdes*Oficina de administración*Caseta de vigilancia *Cajones de visita*Baños de servicioAMENIDADES INTERIOR*Lobby *Gym con balcón*Terraza con asador y sky view*Bar/LoungeEl desarrollo contará con caseta de vigilancia, portones eléctricos, 2 elevadores en cada edificio, cisterna con equipo.Los departamentos se entregan en obra blanca, es decir, con puerta principal, ventanas, yeso liso en muros y cielos, preparación para minisplits, contactos, apagadores y rosetas de iluminaciónInformes al móvil    8110809041     8116606224Te apoyamos para adquirir tu crédito hipotecario (Bancario, INFONAVIT o COFINAVIT)IG047",,19,39,DEPARTAMENTOEN VENTA EN SAN JERONIMO MONTERREY NUEVO LEON,25.6893281,-100.3780387,0,2,2,0.00,0,0,97.00,47096,1,0,,2022-03-24 01:35:01,2022-04-17 17:34:20,1,1,1,1,1,1,1,DEPARTAMENTOEN VENTA EN SAN JERONIMO MONTERREY NUEVO LEON ,,0,0,,0,0,1,1,Mexico,San Jerónimo,97.00,0,164982187047096197,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79487957_1406584,m2,m2,,1,,2022-04-13 03:51:10,,0.00,,19,948,,,0
1677678,DEPARTAMENTO EN RENTA EN SAN JERONIMO MONTERREY NUEVO LEON,25000.00,            HERMOSO DEPARTAMENTO - 2 Recámaras- 2.5 Baños- Cocina integral- Sala y comedor- Terraza- Cuarto de lavados- 2 Estacionamientos- Mantenimiento incluidoAMENIDADES:- Dos albercas- Dos palapas con asadores- Área de asadores en el parque- Dos gimnasios- Guardería/Ludoteca- 2 salones para eventos- Sala de Cine- Área verde con juegos infantiles y arenero- Cancha de voley y futbol- Área de CarWash- Área para perros- Caseta de vigilancia 24hrsAlgo negociable. Informes 8110809041  o   8116606224        IG048,,19,39,DEPARTAMENTO EN RENTA EN SAN JERONIMO MONTERREY NUEVO LEON,25.6745139,-100.3643668,0,2,0,0.00,0,0,0.00,47096,1,0,,2022-03-24 01:35:02,2022-04-17 17:34:20,1,1,1,1,1,1,1,DEPARTAMENTO EN RENTA EN SAN JERONIMO MONTERREY NUEVO LEON,,0,0,,0,0,1,1,Mexico,Colinas de San Jerónimo,0.00,0,164982187147096306,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79487958_1406596,m2,m2,,1,,2022-04-13 03:51:11,,0.00,,19,948,,,0
1677705,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,21000.00,"Amplio departamento totalmente amueblado y equipado. DEPARTAMENTO DE 2 RECÁMARAS* Incluye cuota de mantenimiento*2 Recámaras con baño* Cuarto de Televisión* 160 M2 de construcción* Sala* Comedor* 2 Terrazas* Cocina totalmente equipada* Refrigerador, estufa, campana* electrodomésticos y utensilios de cocina * Cuarto de servicio con su baño * Lavadora, secadora, blancos* Bodega* 2 cajones de estacionamientoDEPARTAMENTO DE 3 RECÁMARAS* Misma descripción del departamento de 2 recámaras, se agrega una recámara en lugar de cuarto TV.*Servicio de limpieza incluido una vez a la semana* Vigilancia 24/7* Instalaciones con jardines recreativos* amplios elevadores y modernos* Portón de seguridad* Equipo contra incendioAdicional, contamos con departamentos en renta sin amueblar ni equipar. Contrato de 1año  $ 19,000 renta mensualContrato de menos de 1 año $19,500 renta mensualPara separación del departamento se requiere el pago de 1 mes de depósito que se devuelve 45 posteriores a la entrega del departamento. IG024",,19,39,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,25.6779443,-100.3659308,0,2,2,0.00,0,0,160.00,47096,1,0,,2022-03-24 01:35:28,2022-04-17 17:34:20,1,1,1,1,1,1,1,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,,0,0,,0,0,1,1,Mexico,San Jerónimo,160.00,0,164982189547096839,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79487988_1407353,m2,m2,,1,,2022-04-13 03:51:35,,0.00,,19,948,,,0
1677712,DEPARTAMENTO EXCLUSIVO  NUEVO EN RENTA SAN JERONIMO MONTERREY NUEVO LEÓN,24000.00,"DEPARTAMENTO NUEVO EN RENTA CANTERA MONTERREY NUEVO LEÓNDepartamento en fraccionamiento exclusivo nuevo DESCRIPCIÓN DE LA PROPIEDAD* 2 recamaras* 2 baño con canceles de cristal templado* Cocina integral (Refrigerador, microondas, estufa, campana)* Closet de madera * Boiler* Minisplit de última tecnología* Sala y comedor* 2 estacionamientos* Área de lavandería* Estacionamiento para 2 autosAMENIDADES* Gimnasio* Área de asador * Salones de eventos* Salón para niños tipo Ludoteca* Alberca* Área de Juegos ACCESOS CERCANOS* Av. Rangel Frías* Puente Atirantado* Puerta del SolInformes 8110809041   y     8116606224Tramitamos tu crédito hipotecario/bancario o COFINAVITMejoramos tu hipoteca actual.IG286",,19,39,DEPARTAMENTO NUEVO EN RENTA SAN JERONIMO MONTERREY NUEVO LEÓN,25.6779443,-100.3659308,0,2,2,0.00,0,0,91.00,47096,1,0,,2022-03-24 01:35:33,2022-04-17 17:34:21,1,1,1,1,1,1,1,DEPARTAMENTO EXCLUSIVO  NUEVO EN RENTA SAN JERONIMO MONTERREY NUEVO LEÓN,,0,0,,0,0,1,1,Mexico,San Jerónimo,91.00,0,164982190147096609,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79487996_1444193,m2,m2,,1,,2022-04-13 03:51:41,,0.00,,19,948,,,0
1677715,"DEPARTAMENTO DE LUJO EN VENTA EN CANTERA SAN JERÓNIMO MONTERREY, NUEVO LEÓN",4900000.00,"DEPARTAMENTO DE LUJO EN VENTA EN CANTERA SAN JERÓNIMO MONTERREY, NUEVO LEÓNExcelente ubicación, exclusividad. vigilancia 24/7.DESCRIPCIÓN* Superficie 91.07 m2* 2 recámaras 	- Recamara principal con baño completo amplio y walkin closet* Iluminación y decoración* 2 baños completos con canceles de cristal templado* Hermosas vistas desde cada una de las habitaciones y el área común* Sala comedor con plafones de luz indirecta* Persianas con black out y screen* Cocina integral totalmente equipada con cubierta de cuarzoCon estufa con horno, refrigerador, electrodomésticos, , microondas, campana, etc.* Barra desayunadora * Área de lavandería * Canceles de baños* 2 estacionamientos* Bodega de 42 m2AMENIDADES* Amplio Gym* Juegos infantiles * Alberca, camastro y Asoleaderos* Jardines verdes* Asadores* Salones de reunión* Lobby * Ludoteca	* Seguridad 24/7ACCESOS INMEDIATOS A* Av. Rangel Frías* Puente Atirantado* Puerta del SolInteresados 8110809041 y 8116606224(Tramitamos tu crédito hipotecario/ bancario o COFINAVIT)Mejoramos tu crédito actual.IG338",,19,39,"DEPARTAMENTO DE LUJO EN VENTA EN CANTERA SAN JERÓNIMO MONTERREY, NUEVO LEÓN",25.6863582,-100.3761083,2,2,2,91.07,0,1,91.07,47096,1,0,,2022-03-24 01:35:36,2022-06-21 08:32:29,1,1,1,1,1,1,1,"DEPARTAMENTO DE LUJO EN VENTA EN CANTERA SAN JERÓNIMO MONTERREY, NUEVO LEÓN",,0,0,,0,0,1,1,64630,Colinas de San Jerónimo,91.07,0,164982190447096485,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79487999_2105204,m2,m2,,1,,2022-04-13 03:51:44,,0.00,,19,948,85944,85944,0
1677717,DEPARTAMENTO AMPLIO EN RENTA TOTALMENTE AMUEBLADO CON AMENIDADES EN SAN JERÓNIMO MONTERREY NL,21500.00,"DEPARTAMENTO AMPLIO EN RENTA TOTALMENTE AMUEBLADO CON AMENIDADES EN SAN JERÓNIMO MONTERREY NLEl precio incluye mantenimiento y AguaDESCRIPCIÓN DEL DEPARTEMENTO * Superficie 150 m2* 2 Recámaras amuebladas (la recamara principal con walkin closet y baño completo)* 2.5 Baños * Cocina integral (Estufa, horno, campana, refrigerador)* Lavandería (Lavadora, secadora, boiler)* Cuarto de servicio con baño completo* Sala decorada y acondicionada con sofá y mesas centro y esquineras* Comedor decorado. Mesa con 6 sillas * Sala de Tv acondicionada con sillones y mesas* Persianas* 2 estacionamientosAMENIDADES* Alberca* Gimnasio* Terraza* Asadores* Lobby* Cerca de escuelas y avenidas principales* Seguridad 24/7* Acceso con tarjeta de control* CERCA DE ESCUELAS Y AVENIDAS PRINCIPALESACCESOS CERCANOS* Av.  Gonzalitos* Fleteros* Constitución* Morones Prieto* 3 Minutos San PedroInformes 8110809041 y 8116606224Tramitamos tu crédito hipotecario/bancario o COFINAVITMejoramos tu hipoteca actual.IG344",,19,39, DEPARTAMENTO AMPLIO EN RENTA TOTALMENTE AMUEBLADO CON AMENIDADES EN SAN JERÓNIMO MONTERREY NL    ,25.6764017,-100.3568071,2,2,2,150.00,0,1,150.00,47096,1,0,,2022-03-24 01:35:38,2022-06-21 08:32:29,1,1,1,1,1,1,1,DEPARTAMENTO AMPLIO EN RENTA TOTALMENTE AMUEBLADO CON AMENIDADES EN SAN JERÓNIMO MONTERREY NL,,0,0,,0,0,1,1,64634,San Jerónimo,150.00,0,164982190647096459,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79488001_2121441,m2,m2,,1,,2022-04-13 03:51:46,,0.00,,19,948,85947,85947,0
1677729,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,21000.00, - Excelente ubicación.    - Seguridad las 24 hrs. del día. *2 Recámaras*2 baños* Terraza* Cocina integral* Sala y comedor* 2 cajones de estacionamiento* Refrigerador* Centro de Lavado* Bodega* Incluye mantenimiento* Incluye agua.   - 4 departamentos por nivel.    - 2 elevadores de lujo por torre.    - Departamentos de 115 m².    - 1 Sky lounge por torre.    - 2 salas de TV por torre.    - Bussines Center y GYM.    - Oficina de administración.    - Baños de servicio.    - Estacionamiento de visitas.    - Caseta de vigilancia. IG419,,19,39,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,25.6779443,-100.3659308,0,2,0,0.00,0,0,115.00,47096,1,0,,2022-03-24 01:35:47,2022-04-17 17:34:21,1,1,1,1,1,1,1,DEPARTAMENTO RENTA AMUEBLADO ZONA SAN JERONIMO MONTERREY NUEVO LEON,,0,0,,0,0,1,1,Mexico,San Jerónimo,115.00,0,164982191647096957,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79488014_2355217,m2,m2,,1,,2022-04-13 03:51:56,,0.00,,19,948,,,0
1677746,DEPARTAMENTO AMPLIO Y EXCLUSIVO EN SAN JERONIMO EN MONTERREY NUEVO LEÓN,6800000.00,"DEPARTAMENTO AMPLIO Y EXCLUSIVO EN SAN JERONIMO EN MONTERREY NUEVO LEÓNExcelente Ubicación a 3 min de San PedroExclusivo Edificio de 6 pisos con excelente plusvalíaAcceso controlado, cámaras de seguridad y vistas impresionantesDESCRIPCIÓN DEL DEPARTEMENTO A * Superficie 175 m2* 3 Recámaras 	- Recamara principal cálida		. Amplio Walkin closet (vestidor), baño completo y balcón	- Segunda Recamara 		. Closet amplio y baño completo	- Tercer Recamara o estancia * 3 Baños completos* Cocina equipada	- Cubierta de granito* Comedor, Sala y cocina en área abierta, con una sensación de mayor amplitud.* Balcón* Lavandería* Bodega (a un lado del departamento)* 2 Estacionamientos TechadosAMENIDADES * Elevador* Terraza con área social* Salón de evento ACCESOS CERCANOS* Av. Raúl Rangel Frías* Av. Anillo Periférico* Blvd Puerta del Sol* 3 Minutos a San Pedro* Cerca de colegios de prestigios y Centros Comerciales* Cambios sin previo avisoInformes 8110809041 y 8116606224Tramitamos tu crédito hipotecario/bancario o COFINAVITMejoramos tu hipoteca actual.IG683",,19,39,DEPARTAMENTO AMPLIO Y EXCLUSIVO EN SAN JERONIMO EN MONTERREY NUEVO LEÓN,25.6934199,-100.3796181,2,3,2,175.00,0,1,175.00,47096,1,0,,2022-03-24 01:36:00,2022-06-21 08:32:29,1,1,1,1,1,1,1,DEPARTAMENTO AMPLIO Y EXCLUSIVO EN SAN JERONIMO EN MONTERREY NUEVO LEÓN,,0,0,,0,0,1,1,64634,Hacienda San Jerónimo,175.00,0,164982192947096845,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79488033_2752822,m2,m2,,1,,2022-04-13 03:52:10,,0.00,,19,948,85947,85947,0
1677753,CASA AMPLIA EN VENTA EN COLINAS DE SAN JERONIMO A UNA CUADRA DEL PARQUE EN MONTERREY NUEVO LEÓN.,6200000.00,CASA AMPLIA EN VENTA EN COLINAS DE SAN JERONIMO A UNA CUADRA DEL PARQUE EN MONTERREY NUEVO LEÓN.Listo para habitar con ambientes acogedoresAcabados en MármolDESCRIPCIÓN * Terreno 212 m2* Construcción 320 m2* 2 plantas* 3 Recámaras 	- Recamara principal con piso de madera Walkin closet (vestidor) y baño completo	- Recamara principal con balcón	- Recamaras secundarias con closet de madera y comparten baño	* 2 1/2 Baños* Cocina integral con muebles de madera y cubierta de granito	- Estufa con horno y campana	- Isla con fregadero y cubierta de granito* Sala con luz indirecta y abanicos* Comedor* Closet de blancos* Estancia * Abanicos en toda la casa* Barandal en pasa mano forjado* Molduras en toda la casa* Clima central* Cuarto de servicio con baño completo* Lavandería techada (boiler)* Patio lateral* Alarma* Protectores en toda la casa* Patio trasero con Jardín amplio 	- Palapa para reuniones sociales* Cochera techada para 2 autos* Portón eléctrico* Entrada independienteACCESOS CERCANOS* Blvd. Puerta del Sol* Paseo de los Álamos* Av. Rangel Frías* Cerca de Colegios de prestigioInformes 8110809041 y 8116606224Tramitamos tu crédito hipotecario/bancario o COFINAVITMejoramos tu hipoteca actual.IG710,,19,39,CASA AMPLIA EN VENTA EN COLINAS DE SAN JERONIMO A UNA CUADRA DEL PARQUE EN MONTERREY NUEVO LEÓN.,25.6936963,-100.3722234,2,2,2,212.00,0,2,320.00,47096,1,0,,2022-03-24 01:36:06,2022-06-21 08:32:29,1,1,1,1,1,1,1,CASA AMPLIA EN VENTA EN COLINAS DE SAN JERONIMO A UNA CUADRA DEL PARQUE EN MONTERREY NUEVO LEÓN.,,0,0,,0,0,1,1,64636,Colinas de San Jerónimo,320.00,0,164886211347096526,Casa,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79488040_3477516,m2,m2,,1,,2022-04-02 01:15:14,,0.00,,19,948,85960,85960,0
1678035,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,3250000.00,"Linkin-UP Bienes raíces te ofrece:Departamento remodelado en San Jerónimo a 5m de Galerías Monterrey, cuenta con 2 cajones de estacionamiento, una superficie de construcción de 97 m2, con 2 recamaras amplias cada una con su minisplit, un baño completo, medio baño, Área de sala/comedor con su minisplit, cocina integral, cuarto de lavado, bodega y un balcón, por otro lado, tenemos una plusvalía en la zona muy interesante debido a las plazas comerciales, restaurantes, hospitales, parques, bancos y diferentes rubros comerciales,Solo se puede comprar con banco o de contado.INFORMES: 8118212228Clave interna: CSV009        ¡Bienvenido a casa! www.linkinup.com.mx",,19,39,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,25.6765845,-100.3552507,0,1,2,0.00,0,1,97.00,786,1,0,,2022-03-25 01:31:04,2022-04-28 03:03:07,1,1,1,1,1,1,1,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,,0,0,,0,0,1,1,64634,San Jerónimo,97.00,0,1648171864786580,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79467487_4143648,m2,m2,,1,,2022-03-25 01:31:04,,0.00,,19,948,85947,85947,0
1678358,CASA EN RENTA pet friendly por anillo periférico COLINAS DE SAN JERONIMO,45000.00,"            Casa en renta a estrenar EQUIPADA y Pet Friendly en Colinas de San Jerónimo con excelentes vistas y ubicación.!&nbsp;                &nbsp;4 Niveles + Sótano, en total tiene 600 m2 construcción, 226 m2 terreno.Planta Baja: Cochera techada para 2 autos, recibidor, medio baño de visitas, cocina integral equipada con estufa y campana, antecomedor, sala comedor, terraza techada y 2 bodegas.Segundo Nivel: Estancia, 3 recámaras, cada una con baño y vestidor, terrazaTercer Nivel: 4ta recámara con baño y vestidor y terrazaCuarto Nivel: terraza con vista panorámica y baño de visitas.Sótano: Salón de usos múltiples, baño de visitas, y terraza.&nbsp;Equipada con: Cocina integral con cubierta de granito con estufa y campana, boiler, minisplits en cada recámara frío calor, vidrios filtrasol tintex verde, cristal templado en escaleras, lámparas de techo,&nbsp; abanicos de techo, roperías de madera.&nbsp;Ubicada en zona de fácil acceso hacia San Pedro, Santa Catarina, Monterrey Centro; en una calle cerrada y cuenta con excelentes vistas en todos sus niveles.        NHO4277134",,19,39,Colinas de San Jerónimo,-100.3698020,25.6898230,0,4,3,226.00,0,4,600.00,46579,1,0,,2022-03-25 01:39:32,2022-04-28 03:03:10,1,1,1,1,1,1,1,CASA EN RENTA pet friendly por anillo periférico COLINAS DE SAN JERONIMO,,0,0,,0,0,1,1,64630,Colinas de San Jerónimo,600.00,0,164981167446579643,Casa,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79499491_4277134,m2,m2,,1,,2022-04-13 01:01:14,,0.00,,19,948,85944,85944,0
1678876,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,3250000.00,"Linkin-UP Bienes raíces te ofrece:Departamento remodelado en San Jerónimo a 5m de Galerías Monterrey, cuenta con 2 cajones de estacionamiento, una superficie de construcción de 97 m2, con 2 recamaras amplias cada una con su minisplit, un baño completo, medio baño, Área de sala/comedor con su minisplit, cocina integral, cuarto de lavado, bodega y un balcón, por otro lado, tenemos una plusvalía en la zona muy interesante debido a las plazas comerciales, restaurantes, hospitales, parques, bancos y diferentes rubros comerciales,Solo se puede comprar con banco o de contado.INFORMES: 8118212228Clave interna: CSV009        ¡Bienvenido a casa! www.linkinup.com.mx",,19,39,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,25.6765845,-100.3552507,0,1,2,0.00,0,1,97.00,786,1,0,,2022-03-26 01:25:24,2022-04-28 02:10:37,1,1,1,1,1,1,1,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,,0,0,,0,0,1,1,64634,San Jerónimo,97.00,0,1648257923786852,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79467487_4143648,m2,m2,,1,,2022-03-26 01:25:24,,0.00,,19,948,,,0
1678953,CASA RENTA por puerta del sol COLINAS DE SAN JERONIMO MONTERREY,25000.00,"                        Casa en renta ubicada frente a parque en una zona muy tranquila por Av.Puerta del Sol.&nbsp;NO se aceptan MASCOTAS.Consta de 3 plantas; es de 3 recámaras, un vestidor y dos closets, 2 baños. Area de cocina con estufa, sala, comedor, sala tv. Recamara de servicio. Lavandería. Bodega. Cochera para 2 autos.&nbsp; Tiene sistema de alarma y además cuenta con Tinaco y bomba.Adicional cuenta con dos medios baños y una enorme terraza con acceso independiente. La casa fue remodelada hace algunos años, tiene tuberia nueva de agua y de gas.                NHO4278802",,19,39,Colinas de San Jeronimo,-100.3698020,25.6898230,0,2,2,390.00,0,3,390.00,46738,1,0,,2022-03-26 01:34:55,2022-04-13 14:21:26,1,1,1,1,1,1,1,CASA RENTA por puerta del sol COLINAS DE SAN JERONIMO MONTERREY,,0,0,,0,0,1,1,64630,Colinas de San Jerónimo,390.00,0,164981171746738440,Casa,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79508763_4278802,m2,m2,,1,,2022-04-13 01:01:57,,0.00,,19,948,,,0
1679148,Oficina - Monterrey,15000.00,"                                    Oficina en renta en Monterrey.        - Excelente ubicación con salidas rápidas a Monterrey y otros municipios.- Uso de suelo comercial con alto flujo peatonal y vehicular.- Cerca de plazas y centros comerciales.Primer piso- Cochera techada para 1 auto.- Area grande de recepción equipada con 1 clima frío y calor, 6 sillas y con acceso controlado desde la oficina.- Oficina abierta con acceso independiente de recepción y equipada con 2 escritorios de madera hechos a la medida.- Cocina integral completa con estufa de gas, campana y área de lavandería adyacente con tallador incluido que bien puede ser usada como una pequeña bodega.- 1/2 baño para empleados y/o visitas.Segundo piso- Sala de juntas equipada con 1 mesa de madera hecha a la medida, 4 sillas y 1 clima frío y calor.- Oficina principal muy amplia que incluye 1 baño completo y 1 clima frío y calor.- Oficina secundaria muy amplia que cuenta con 1 clima frío y calor y un pequeño espacio que puede ser usado como bodega y/o closet.** La propiedad cuenta con alarma, protectores en todas las ventanas y cortinas fabricadas a la medida **** El precio de renta es + iva y los servicios se pagan aparte **                        ",,19,39,Oficina en renta en Monterrey,25.6830822,-100.3583014,2,1,1,135.00,0,2,240.00,47114,1,0,,2022-03-26 03:48:31,2022-04-17 18:07:50,1,1,1,1,1,1,1,Oficina - Monterrey,,0,0,,0,0,1,1,Mexico,Colinas de San Jerónimo,240.00,0,164982018047114995,Oficina,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79197990_4242915,m2,m2,,1,,2022-04-13 03:23:01,,0.00,,19,948,,,0
1679188,Departamento - San Jerónimo,3990000.00,"Amplio Departamento en Col San Jerónimo, para remodelar.¡Atención Inversionistas!Construcción 146 m²- Recámara Principal con clóset, minisplit y baño completo- Dos recámaras con clóset, minisplits, comparten baño- Sala- Comedor- Cocina- Lavandería- Cuarto de servicio con baño completo- Cochera techada- Acceso controlado- Vigilancia 24/7- Vialidades: Av Gonzalitos, Av Fleteros, Av. Constitución, Av San Jerónimo- Centros comerciales: Galerías Monterrey, Plaza Real- Hospitales: Doctors Hospital, Hospital Universitario, Christus Muguerza Alta Especialidad- El mantenimiento incluye el agua",,19,39,DEPARTAMENTO SAN JERONIMO,-100.3598500,25.6748640,0,2,2,146.00,0,1,146.00,47114,1,0,,2022-03-26 06:09:04,2022-04-17 18:07:51,1,1,1,1,1,1,1,Departamento - San Jerónimo,,0,0,,0,0,1,1,Mexico,San Jerónimo,146.00,0,164982830847114323,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_77773154_3994095,m2,m2,,1,,2022-04-13 05:38:29,,0.00,,19,948,,,0
1679193,Departamento - Colonial San Jerónimo,2900000.00,"Departamento - Loft - Oficina en Plaza Comercial sobre Avenida Puerta del Sol.Lista para Estrenar !!Pregunta por nuestros precio ya Equipado !!Bonito Edificio de usos Mixtos, donde encontraras Locales Comerciales, Oficinas, y Departamentos, en la comodidad de vivir confortablemente, en una Excelente Ubicación.El departamento cuenta con:Área de Cocina - Sala - ComedorRecamaraBaño completoÁrea de LavanderíaPrecio con Cocina incluida $3,000,000Carpintería, cubierta de granito, campana, parrilla eléctrica, tarja y repisasPrecio Equipado $3,200,000 incluye:Cocina con Carpintería, cubierta de granito, campana, parrilla eléctrica, tarja y repisasLava SecadoraBoilerPuertas abatiblesCloset de RecamaraBase de CamaMueble de TVMini split 2TonDisfruta de las siguientes amenidadesLobbyÁrea de asadoresAccesos controladosBañosTerraza socialSeguridad 24/7Vistas panorámicas** También se puede acondicionar para Oficina, por ser una Torre de usos mixtos",,19,39,Depa - Loft - Oficina en Plaza Comercial sobre Av. Puerta del Sol.,25.6863582,-100.3761083,1,1,1,56.00,0,1,56.00,47114,1,0,,2022-03-26 06:09:11,2022-04-13 14:21:39,1,1,1,1,1,1,1,Departamento - Colonial San Jerónimo,,0,0,,0,0,1,1,64630,Colinas de San Jerónimo,56.00,0,164982831647114547,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_77773759_3880527,m2,m2,,1,,2022-04-13 05:38:36,,0.00,,19,948,,,0
1679371,Departamento en Renta en Colinas de San Jeronimo,8500.00,"Nocnok ID: MX22-MN4081. DEPARTAMENTO CON VISTA PANORAMICA DE MONTERREY



CENTRICO DEPARTAMENTO AMUEBLADO HUBICADO EN COLINAS DE SAN JERONIMO CON UNA VISTA INCREIBLE DE LA CIUDAD.


DESCRIPCCION: 

HABITACION CON AMPLIO BAÑO Y WALK-IN CLOSET

COCINETA EQUIPADA CON ESTUFA, REFRIGERADOR Y HORNO DE MICROONDAS

COMODA TERRAZA

ASESORA.- VICKY TELLEZ
WATTS.-8180176602

01-20220324-DR-VTT

ADVERTENCIA:  Recuerda que nunca debes dar un anticipo sin validar que esta publicación sea legítima. NOCNOK no se hace responsable por la información contenida en los anuncios publicados por los usuarios a través de su sistema nocnok.com.",,19,39,anillo periferico 441 000,-100.3751140,25.6859016,1,1,1,0,0,1,45,1726,1,0,,2022-03-26 14:15:01,2022-06-21 08:32:32,1,1,1,0,1,1,1,"Departamento en renta en Colinas de San Jeronimo. 1 habitaciones, 1 baños, 1 estacionamientos, 45m2 construcción.","",0,0,[],0,0,1,1,64630,Colinas de San Jeronimo,0,0,16482180921726355,Departamento,General,NA,Habitacional,Parcial,Renta,mxn,propiedad,MX22-MN4081,m2,m2,,1,2022-04-13 14:22:58,2022-03-25 14:21:32,,0.00,,19,948,85944,85944,0
1679511,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,3250000.00,"Linkin-UP Bienes raíces te ofrece:Departamento remodelado en San Jerónimo a 5m de Galerías Monterrey, cuenta con 2 cajones de estacionamiento, una superficie de construcción de 97 m2, con 2 recamaras amplias cada una con su minisplit, un baño completo, medio baño, Área de sala/comedor con su minisplit, cocina integral, cuarto de lavado, bodega y un balcón, por otro lado, tenemos una plusvalía en la zona muy interesante debido a las plazas comerciales, restaurantes, hospitales, parques, bancos y diferentes rubros comerciales,Solo se puede comprar con banco o de contado.INFORMES: 8118212228Clave interna: CSV009        ¡Bienvenido a casa! www.linkinup.com.mx",,19,39,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,25.6765845,-100.3552507,0,1,2,0.00,0,1,97.00,786,1,0,,2022-03-27 01:23:03,2022-06-21 08:32:33,1,1,1,1,1,1,1,Departamento en venta en San Jerónimo cerca de Av Gonzalitos,,0,0,,0,0,1,1,64634,San Jerónimo,97.00,0,1648344183786026,Departamento,General,NA,Habitacional,Ninguna,Compra,mxn,propiedad,2_63_79467487_4143648,m2,m2,,1,,2022-03-27 01:23:03,,0.00,,19,948,85947,85947,0
